Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%,47.499900% to 52.500%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
1.883240e-05,0.16,0.104,-0.0408,-0.036
1.883280e-05,0.156,0.112,-0.04,-0.0352
1.883320e-05,0.152,0.112,-0.04,-0.0352
1.883360e-05,0.164,0.116,-0.0392,-0.0352
1.883400e-05,0.168,0.124,-0.0408,-0.0352
1.883440e-05,0.168,0.124,-0.04,-0.0352
1.883480e-05,0.168,0.132,-0.0384,-0.0344
1.883520e-05,0.168,0.136,-0.0384,-0.0352
1.883560e-05,0.172,0.128,-0.0384,-0.0336
1.883600e-05,0.164,0.128,-0.0384,-0.0328
1.883640e-05,0.164,0.128,-0.0384,-0.032
1.883680e-05,0.168,0.124,-0.0376,-0.0336
1.883720e-05,0.168,0.124,-0.0376,-0.0336
1.883760e-05,0.16,0.124,-0.0384,-0.0336
1.883800e-05,0.164,0.116,-0.0392,-0.0352
1.883840e-05,0.164,0.108,-0.0392,-0.0376
1.883880e-05,0.164,0.1,-0.04,-0.0376
1.883920e-05,0.172,0.104,-0.04,-0.0368
1.883960e-05,0.172,0.1,-0.0416,-0.0368
1.884000e-05,0.168,0.096,-0.0416,-0.0376
1.884040e-05,0.164,0.1,-0.0408,-0.0368
1.884080e-05,0.168,0.1,-0.0416,-0.0376
1.884120e-05,0.164,0.1,-0.0424,-0.0368
1.884160e-05,0.172,0.108,-0.0408,-0.036
1.884200e-05,0.172,0.108,-0.0416,-0.0368
1.884240e-05,0.16,0.108,-0.04,-0.0384
1.884280e-05,0.164,0.108,-0.0408,-0.0368
1.884320e-05,0.164,0.116,-0.04,-0.0368
1.884360e-05,0.172,0.12,-0.0392,-0.0352
1.884400e-05,0.176,0.132,-0.04,-0.0368
1.884440e-05,0.168,0.132,-0.04,-0.0352
1.884480e-05,0.164,0.132,-0.0392,-0.0352
1.884520e-05,0.172,0.132,-0.04,-0.0336
1.884560e-05,0.168,0.128,-0.04,-0.0336
1.884600e-05,0.172,0.12,-0.0384,-0.0328
1.884640e-05,0.176,0.124,-0.0384,-0.0336
1.884680e-05,0.172,0.124,-0.0384,-0.0352
1.884720e-05,0.164,0.128,-0.0384,-0.0352
1.884760e-05,0.168,0.12,-0.0384,-0.0336
1.884800e-05,0.172,0.12,-0.0384,-0.0352
1.884840e-05,0.176,0.12,-0.0392,-0.0352
1.884880e-05,0.18,0.116,-0.04,-0.0352
1.884920e-05,0.168,0.108,-0.04,-0.0344
1.884960e-05,0.168,0.104,-0.0416,-0.036
1.885000e-05,0.172,0.1,-0.04,-0.0368
1.885040e-05,0.172,0.104,-0.04,-0.0368
1.885080e-05,0.172,0.104,-0.04,-0.036
1.885120e-05,0.172,0.104,-0.04,-0.0368
1.885160e-05,0.172,0.104,-0.0408,-0.0368
1.885200e-05,0.176,0.104,-0.0392,-0.0352
1.885240e-05,0.176,0.108,-0.04,-0.036
1.885280e-05,0.176,0.108,-0.0392,-0.0368
1.885320e-05,0.176,0.12,-0.04,-0.0368
1.885360e-05,0.176,0.124,-0.04,-0.036
1.885400e-05,0.176,0.128,-0.0392,-0.0352
1.885440e-05,0.18,0.128,-0.04,-0.036
1.885480e-05,0.168,0.124,-0.0416,-0.036
1.885520e-05,0.172,0.128,-0.04,-0.0352
1.885560e-05,0.172,0.132,-0.0408,-0.0352
1.885600e-05,0.172,0.132,-0.04,-0.0344
1.885640e-05,0.168,0.128,-0.0392,-0.0352
1.885680e-05,0.172,0.124,-0.0384,-0.0336
1.885720e-05,0.172,0.12,-0.04,-0.0344
1.885760e-05,0.176,0.124,-0.04,-0.0352
1.885800e-05,0.168,0.128,-0.0408,-0.0352
1.885840e-05,0.172,0.116,-0.0392,-0.0344
1.885880e-05,0.164,0.104,-0.04,-0.0336
1.885920e-05,0.168,0.104,-0.0408,-0.0336
1.885960e-05,0.168,0.1,-0.0416,-0.0328
1.886000e-05,0.164,0.108,-0.0408,-0.0344
1.886040e-05,0.164,0.104,-0.0376,-0.0336
1.886080e-05,0.168,0.104,-0.0384,-0.0328
1.886120e-05,0.16,0.104,-0.0384,-0.0344
1.886160e-05,0.164,0.108,-0.0376,-0.0336
1.886200e-05,0.168,0.108,-0.0376,-0.0328
1.886240e-05,0.168,0.12,-0.0384,-0.0328
1.886280e-05,0.164,0.12,-0.0392,-0.0352
1.886320e-05,0.168,0.124,-0.0384,-0.0352
1.886360e-05,0.172,0.124,-0.0376,-0.0352
1.886400e-05,0.168,0.124,-0.0384,-0.0352
1.886440e-05,0.164,0.132,-0.0392,-0.0352
1.886480e-05,0.168,0.128,-0.0392,-0.0352
1.886520e-05,0.168,0.128,-0.0392,-0.0352
1.886560e-05,0.176,0.12,-0.0392,-0.036
1.886600e-05,0.176,0.124,-0.0392,-0.0352
1.886640e-05,0.172,0.12,-0.0392,-0.036
1.886680e-05,0.164,0.12,-0.0392,-0.0368
1.886720e-05,0.172,0.12,-0.0392,-0.036
1.886760e-05,0.168,0.116,-0.0392,-0.0368
1.886800e-05,0.164,0.12,-0.0408,-0.0352
1.886840e-05,0.168,0.112,-0.0416,-0.0352
1.886880e-05,0.164,0.112,-0.0408,-0.0344
1.886920e-05,0.16,0.112,-0.0408,-0.0352
1.886960e-05,0.168,0.12,-0.04,-0.0344
1.887000e-05,0.164,0.116,-0.0384,-0.0336
1.887040e-05,0.176,0.108,-0.0384,-0.0336
1.887080e-05,0.18,0.108,-0.0384,-0.0328
1.887120e-05,0.176,0.112,-0.036,-0.0328
1.887160e-05,0.172,0.112,-0.036,-0.0328
1.887200e-05,0.168,0.104,-0.036,-0.0328
1.887240e-05,0.172,0.116,-0.0376,-0.0328
1.887280e-05,0.168,0.124,-0.0376,-0.0336
1.887320e-05,0.172,0.124,-0.0376,-0.0336
1.887360e-05,0.176,0.12,-0.0368,-0.0336
1.887400e-05,0.184,0.12,-0.0376,-0.032
1.887440e-05,0.176,0.124,-0.0384,-0.0352
1.887480e-05,0.172,0.116,-0.0392,-0.0344
1.887520e-05,0.172,0.124,-0.0384,-0.0352
1.887560e-05,0.172,0.128,-0.0376,-0.0352
1.887600e-05,0.172,0.128,-0.0376,-0.036
1.887640e-05,0.176,0.124,-0.04,-0.036
1.887680e-05,0.176,0.112,-0.04,-0.0368
1.887720e-05,0.168,0.112,-0.04,-0.0368
1.887760e-05,0.168,0.112,-0.04,-0.0368
1.887800e-05,0.172,0.112,-0.0416,-0.0368
1.887840e-05,0.168,0.12,-0.0416,-0.0368
1.887880e-05,0.164,0.112,-0.0416,-0.036
1.887920e-05,0.172,0.112,-0.0408,-0.0352
1.887960e-05,0.172,0.112,-0.0408,-0.0344
1.888000e-05,0.168,0.108,-0.0392,-0.0336
1.888040e-05,0.18,0.112,-0.0368,-0.0344
1.888080e-05,0.18,0.112,-0.0376,-0.0336
1.888120e-05,0.184,0.112,-0.0384,-0.0336
1.888160e-05,0.176,0.12,-0.036,-0.0336
1.888200e-05,0.168,0.12,-0.0376,-0.0304
1.888240e-05,0.168,0.112,-0.0368,-0.0312
1.888280e-05,0.172,0.116,-0.0368,-0.0312
1.888320e-05,0.172,0.12,-0.0376,-0.0312
1.888360e-05,0.172,0.12,-0.0376,-0.032
1.888400e-05,0.172,0.12,-0.0368,-0.0328
1.888440e-05,0.176,0.128,-0.036,-0.0328
1.888480e-05,0.18,0.116,-0.0344,-0.0344
1.888520e-05,0.176,0.12,-0.0368,-0.0344
1.888560e-05,0.18,0.12,-0.0384,-0.0352
1.888600e-05,0.176,0.112,-0.0368,-0.0352
1.888640e-05,0.18,0.124,-0.0392,-0.0368
1.888680e-05,0.176,0.12,-0.0408,-0.036
1.888720e-05,0.176,0.108,-0.0408,-0.0384
1.888760e-05,0.164,0.112,-0.0408,-0.0368
1.888800e-05,0.164,0.116,-0.0408,-0.0368
1.888840e-05,0.168,0.108,-0.0408,-0.036
1.888880e-05,0.18,0.108,-0.04,-0.036
1.888920e-05,0.18,0.108,-0.0392,-0.0352
1.888960e-05,0.18,0.112,-0.0384,-0.0344
1.889000e-05,0.172,0.116,-0.0376,-0.0328
1.889040e-05,0.176,0.124,-0.0368,-0.0328
1.889080e-05,0.172,0.116,-0.036,-0.032
1.889120e-05,0.176,0.112,-0.036,-0.0312
1.889160e-05,0.18,0.116,-0.0368,-0.0296
1.889200e-05,0.18,0.12,-0.0376,-0.0296
1.889240e-05,0.18,0.124,-0.0368,-0.0304
1.889280e-05,0.176,0.124,-0.0344,-0.0288
1.889320e-05,0.176,0.128,-0.036,-0.0304
1.889360e-05,0.176,0.12,-0.036,-0.0296
1.889400e-05,0.172,0.12,-0.036,-0.0304
1.889440e-05,0.168,0.124,-0.0336,-0.0312
1.889480e-05,0.176,0.12,-0.0344,-0.032
1.889520e-05,0.172,0.124,-0.0352,-0.032
1.889560e-05,0.172,0.116,-0.0352,-0.0328
1.889600e-05,0.176,0.12,-0.036,-0.032
1.889640e-05,0.176,0.12,-0.0384,-0.0352
1.889680e-05,0.172,0.116,-0.0376,-0.0352
1.889720e-05,0.168,0.112,-0.0392,-0.0352
1.889760e-05,0.168,0.108,-0.0384,-0.0352
1.889800e-05,0.164,0.104,-0.0368,-0.0344
1.889840e-05,0.164,0.108,-0.0384,-0.0352
1.889880e-05,0.176,0.108,-0.0392,-0.036
1.889920e-05,0.168,0.112,-0.0384,-0.036
1.889960e-05,0.176,0.12,-0.0376,-0.0352
1.890000e-05,0.168,0.124,-0.0376,-0.0336
1.890040e-05,0.172,0.124,-0.0376,-0.0328
1.890080e-05,0.168,0.12,-0.0368,-0.0344
1.890120e-05,0.176,0.124,-0.0384,-0.0328
1.890160e-05,0.172,0.124,-0.0368,-0.032
1.890200e-05,0.176,0.12,-0.0376,-0.0304
1.890240e-05,0.176,0.12,-0.036,-0.0304
1.890280e-05,0.176,0.124,-0.0352,-0.0304
1.890320e-05,0.176,0.124,-0.0352,-0.0312
1.890360e-05,0.168,0.124,-0.0344,-0.0296
1.890400e-05,0.184,0.132,-0.0344,-0.0312
1.890440e-05,0.184,0.132,-0.0352,-0.0312
1.890480e-05,0.176,0.124,-0.0352,-0.0304
1.890520e-05,0.176,0.12,-0.0344,-0.032
1.890560e-05,0.18,0.112,-0.0352,-0.0328
1.890600e-05,0.176,0.108,-0.0352,-0.0328
1.890640e-05,0.18,0.108,-0.0352,-0.0336
1.890680e-05,0.176,0.108,-0.0352,-0.0336
1.890720e-05,0.172,0.112,-0.036,-0.0344
1.890760e-05,0.172,0.108,-0.036,-0.0336
1.890800e-05,0.172,0.104,-0.036,-0.0336
1.890840e-05,0.168,0.108,-0.0368,-0.0336
1.890880e-05,0.172,0.12,-0.036,-0.0336
1.890920e-05,0.18,0.124,-0.0368,-0.0328
1.890960e-05,0.172,0.12,-0.0376,-0.0328
1.891000e-05,0.172,0.12,-0.0376,-0.0328
1.891040e-05,0.176,0.124,-0.0384,-0.0328
1.891080e-05,0.184,0.128,-0.0376,-0.0336
1.891120e-05,0.176,0.136,-0.0384,-0.0312
1.891160e-05,0.172,0.132,-0.0368,-0.0328
1.891200e-05,0.176,0.132,-0.036,-0.0328
1.891240e-05,0.176,0.132,-0.036,-0.032
1.891280e-05,0.18,0.132,-0.036,-0.0304
1.891320e-05,0.184,0.132,-0.0352,-0.0304
1.891360e-05,0.188,0.132,-0.036,-0.0304
1.891400e-05,0.184,0.124,-0.036,-0.0296
1.891440e-05,0.176,0.128,-0.036,-0.0296
1.891480e-05,0.18,0.124,-0.0368,-0.0312
1.891520e-05,0.176,0.116,-0.0368,-0.0304
1.891560e-05,0.172,0.116,-0.0368,-0.0304
1.891600e-05,0.176,0.12,-0.0368,-0.0312
1.891640e-05,0.176,0.108,-0.0368,-0.0312
1.891680e-05,0.176,0.108,-0.036,-0.0312
1.891720e-05,0.184,0.108,-0.036,-0.0312
1.891760e-05,0.18,0.116,-0.0352,-0.0312
1.891800e-05,0.172,0.124,-0.0336,-0.0328
1.891840e-05,0.172,0.12,-0.0352,-0.0312
1.891880e-05,0.172,0.112,-0.036,-0.0328
1.891920e-05,0.172,0.12,-0.0368,-0.0328
1.891960e-05,0.172,0.128,-0.036,-0.032
1.892000e-05,0.18,0.124,-0.036,-0.032
1.892040e-05,0.176,0.128,-0.036,-0.0328
1.892080e-05,0.172,0.128,-0.0352,-0.0328
1.892120e-05,0.172,0.128,-0.0352,-0.0312
1.892160e-05,0.176,0.132,-0.0352,-0.0312
1.892200e-05,0.18,0.124,-0.036,-0.0312
1.892240e-05,0.18,0.124,-0.0352,-0.032
1.892280e-05,0.184,0.132,-0.0352,-0.0328
1.892320e-05,0.184,0.128,-0.036,-0.0328
1.892360e-05,0.192,0.12,-0.0368,-0.0312
1.892400e-05,0.184,0.124,-0.036,-0.0304
1.892440e-05,0.18,0.112,-0.036,-0.0296
1.892480e-05,0.176,0.112,-0.0352,-0.0296
1.892520e-05,0.176,0.108,-0.0352,-0.0312
1.892560e-05,0.176,0.112,-0.0352,-0.0312
1.892600e-05,0.176,0.112,-0.0336,-0.0312
1.892640e-05,0.172,0.112,-0.0336,-0.0304
1.892680e-05,0.168,0.112,-0.0344,-0.0312
1.892720e-05,0.176,0.112,-0.0352,-0.0304
1.892760e-05,0.176,0.108,-0.0352,-0.0304
1.892800e-05,0.176,0.124,-0.0336,-0.0304
1.892840e-05,0.172,0.124,-0.0352,-0.0304
1.892880e-05,0.172,0.124,-0.036,-0.0304
1.892920e-05,0.172,0.12,-0.0352,-0.0312
1.892960e-05,0.172,0.124,-0.036,-0.0312
1.893000e-05,0.172,0.128,-0.036,-0.032
1.893040e-05,0.176,0.128,-0.036,-0.0312
1.893080e-05,0.172,0.124,-0.0352,-0.0312
1.893120e-05,0.176,0.136,-0.0352,-0.0312
1.893160e-05,0.176,0.136,-0.0352,-0.0304
1.893200e-05,0.18,0.136,-0.0344,-0.0304
1.893240e-05,0.172,0.124,-0.0352,-0.0296
1.893280e-05,0.18,0.128,-0.0352,-0.032
1.893320e-05,0.176,0.128,-0.0344,-0.032
1.893360e-05,0.18,0.12,-0.0344,-0.0312
1.893400e-05,0.192,0.128,-0.0344,-0.032
1.893440e-05,0.184,0.124,-0.0352,-0.0312
1.893480e-05,0.176,0.12,-0.0344,-0.0304
1.893520e-05,0.18,0.12,-0.0344,-0.0304
1.893560e-05,0.184,0.108,-0.0336,-0.0296
1.893600e-05,0.176,0.116,-0.0344,-0.0288
1.893640e-05,0.184,0.116,-0.0336,-0.0288
1.893680e-05,0.176,0.112,-0.032,-0.0296
1.893720e-05,0.18,0.112,-0.0336,-0.0304
1.893760e-05,0.172,0.108,-0.0344,-0.032
1.893800e-05,0.18,0.116,-0.0352,-0.032
1.893840e-05,0.18,0.12,-0.0344,-0.0312
1.893880e-05,0.172,0.12,-0.0344,-0.032
1.893920e-05,0.176,0.128,-0.0344,-0.0312
1.893960e-05,0.172,0.128,-0.0344,-0.0304
1.894000e-05,0.172,0.132,-0.036,-0.0312
1.894040e-05,0.176,0.132,-0.036,-0.0304
1.894080e-05,0.18,0.132,-0.0352,-0.0296
1.894120e-05,0.184,0.128,-0.0344,-0.0304
1.894160e-05,0.176,0.132,-0.0352,-0.032
1.894200e-05,0.192,0.14,-0.0352,-0.0304
1.894240e-05,0.192,0.136,-0.0344,-0.0304
1.894280e-05,0.192,0.124,-0.0344,-0.0288
1.894320e-05,0.188,0.128,-0.0352,-0.0304
1.894360e-05,0.188,0.128,-0.0352,-0.032
1.894400e-05,0.18,0.124,-0.0352,-0.032
1.894440e-05,0.184,0.124,-0.0352,-0.0312
1.894480e-05,0.184,0.124,-0.0352,-0.0312
1.894520e-05,0.184,0.108,-0.0344,-0.0296
1.894560e-05,0.188,0.112,-0.0352,-0.0296
1.894600e-05,0.188,0.108,-0.0344,-0.0312
1.894640e-05,0.188,0.104,-0.0336,-0.0304
1.894680e-05,0.184,0.112,-0.0344,-0.0296
1.894720e-05,0.18,0.12,-0.0344,-0.0312
1.894760e-05,0.176,0.12,-0.036,-0.0296
1.894800e-05,0.184,0.124,-0.036,-0.0312
1.894840e-05,0.172,0.12,-0.036,-0.032
1.894880e-05,0.176,0.124,-0.0352,-0.0304
1.894920e-05,0.168,0.128,-0.036,-0.0328
1.894960e-05,0.172,0.132,-0.0376,-0.032
1.895000e-05,0.176,0.132,-0.0368,-0.0312
1.895040e-05,0.18,0.128,-0.036,-0.0304
1.895080e-05,0.176,0.132,-0.036,-0.0296
1.895120e-05,0.18,0.136,-0.0352,-0.0296
1.895160e-05,0.176,0.136,-0.0344,-0.0304
1.895200e-05,0.18,0.136,-0.0352,-0.0304
1.895240e-05,0.184,0.132,-0.036,-0.0304
1.895280e-05,0.188,0.132,-0.0352,-0.0304
1.895320e-05,0.188,0.128,-0.0352,-0.0304
1.895360e-05,0.188,0.124,-0.0336,-0.032
1.895400e-05,0.184,0.124,-0.0336,-0.0304
1.895440e-05,0.184,0.128,-0.0344,-0.0304
1.895480e-05,0.188,0.128,-0.0352,-0.0288
1.895520e-05,0.188,0.12,-0.0328,-0.028
1.895560e-05,0.188,0.112,-0.0336,-0.0288
1.895600e-05,0.184,0.112,-0.0336,-0.0288
1.895640e-05,0.184,0.108,-0.0336,-0.0296
1.895680e-05,0.18,0.112,-0.032,-0.0296
1.895720e-05,0.176,0.116,-0.032,-0.0296
1.895760e-05,0.184,0.112,-0.0336,-0.0296
1.895800e-05,0.184,0.112,-0.0352,-0.0296
1.895840e-05,0.176,0.112,-0.0352,-0.0304
1.895880e-05,0.172,0.112,-0.0344,-0.0304
1.895920e-05,0.168,0.12,-0.0352,-0.032
1.895960e-05,0.168,0.128,-0.0352,-0.032
1.896000e-05,0.164,0.124,-0.0344,-0.0312
1.896040e-05,0.172,0.128,-0.036,-0.0304
1.896080e-05,0.18,0.132,-0.0344,-0.0312
1.896120e-05,0.18,0.14,-0.036,-0.0304
1.896160e-05,0.176,0.14,-0.036,-0.0312
1.896200e-05,0.172,0.128,-0.036,-0.0328
1.896240e-05,0.172,0.136,-0.0368,-0.032
1.896280e-05,0.176,0.14,-0.036,-0.0304
1.896320e-05,0.188,0.136,-0.0344,-0.0296
1.896360e-05,0.192,0.128,-0.0352,-0.0296
1.896400e-05,0.192,0.12,-0.0352,-0.028
1.896440e-05,0.188,0.132,-0.0336,-0.0288
1.896480e-05,0.188,0.132,-0.032,-0.0288
1.896520e-05,0.188,0.12,-0.0304,-0.028
1.896560e-05,0.188,0.12,-0.0304,-0.028
1.896600e-05,0.192,0.12,-0.0296,-0.0264
1.896640e-05,0.184,0.12,-0.0296,-0.0272
1.896680e-05,0.18,0.12,-0.0304,-0.0264
1.896720e-05,0.18,0.12,-0.0304,-0.028
1.896760e-05,0.172,0.112,-0.0328,-0.0304
1.896800e-05,0.176,0.116,-0.0336,-0.0304
1.896840e-05,0.172,0.116,-0.0344,-0.0304
1.896880e-05,0.172,0.112,-0.0344,-0.0304
1.896920e-05,0.176,0.12,-0.0344,-0.0312
1.896960e-05,0.172,0.12,-0.0336,-0.0304
1.897000e-05,0.176,0.12,-0.0368,-0.0328
1.897040e-05,0.176,0.116,-0.0352,-0.0328
1.897080e-05,0.176,0.116,-0.036,-0.0328
1.897120e-05,0.184,0.124,-0.036,-0.032
1.897160e-05,0.184,0.128,-0.036,-0.0336
1.897200e-05,0.188,0.128,-0.036,-0.0336
1.897240e-05,0.192,0.132,-0.036,-0.0336
1.897280e-05,0.188,0.136,-0.036,-0.0328
1.897320e-05,0.188,0.14,-0.036,-0.0312
1.897360e-05,0.192,0.132,-0.036,-0.0288
1.897400e-05,0.192,0.132,-0.036,-0.0296
1.897440e-05,0.188,0.132,-0.0344,-0.028
1.897480e-05,0.2,0.132,-0.0312,-0.0272
1.897520e-05,0.2,0.128,-0.0312,-0.0272
1.897560e-05,0.192,0.128,-0.0312,-0.0272
1.897600e-05,0.192,0.124,-0.0312,-0.0264
1.897640e-05,0.192,0.124,-0.0296,-0.0272
1.897680e-05,0.188,0.124,-0.0296,-0.0264
1.897720e-05,0.188,0.124,-0.0296,-0.0264
1.897760e-05,0.184,0.124,-0.0304,-0.0272
1.897800e-05,0.18,0.108,-0.0312,-0.028
1.897840e-05,0.18,0.108,-0.0328,-0.0288
1.897880e-05,0.168,0.112,-0.0328,-0.0296
1.897920e-05,0.172,0.12,-0.0336,-0.0304
1.897960e-05,0.168,0.116,-0.0336,-0.0312
1.898000e-05,0.176,0.12,-0.0336,-0.0312
1.898040e-05,0.184,0.12,-0.0352,-0.032
1.898080e-05,0.184,0.12,-0.0352,-0.0336
1.898120e-05,0.18,0.124,-0.0344,-0.0312
1.898160e-05,0.18,0.12,-0.036,-0.032
1.898200e-05,0.184,0.12,-0.0368,-0.0328
1.898240e-05,0.184,0.12,-0.0368,-0.032
1.898280e-05,0.192,0.136,-0.0368,-0.0312
1.898320e-05,0.192,0.14,-0.0352,-0.0312
1.898360e-05,0.192,0.14,-0.0352,-0.0312
1.898400e-05,0.188,0.136,-0.0344,-0.0288
1.898440e-05,0.192,0.136,-0.0336,-0.0272
1.898480e-05,0.192,0.144,-0.0312,-0.0264
1.898520e-05,0.192,0.144,-0.0296,-0.0264
1.898560e-05,0.192,0.136,-0.0304,-0.0264
1.898600e-05,0.188,0.136,-0.0312,-0.0256
1.898640e-05,0.188,0.12,-0.0296,-0.024
1.898680e-05,0.192,0.124,-0.028,-0.0248
1.898720e-05,0.192,0.124,-0.0296,-0.0256
1.898760e-05,0.184,0.124,-0.0312,-0.0256
1.898800e-05,0.184,0.12,-0.0304,-0.0256
1.898840e-05,0.18,0.112,-0.032,-0.0272
1.898880e-05,0.18,0.12,-0.032,-0.0272
1.898920e-05,0.18,0.116,-0.032,-0.0288
1.898960e-05,0.18,0.112,-0.0336,-0.0304
1.899000e-05,0.184,0.116,-0.0336,-0.0312
1.899040e-05,0.18,0.116,-0.0352,-0.0312
1.899080e-05,0.176,0.108,-0.0352,-0.032
1.899120e-05,0.18,0.112,-0.036,-0.0336
1.899160e-05,0.18,0.12,-0.0376,-0.0328
1.899200e-05,0.184,0.128,-0.0376,-0.0328
1.899240e-05,0.184,0.132,-0.0376,-0.0328
1.899280e-05,0.184,0.132,-0.0376,-0.032
1.899320e-05,0.188,0.132,-0.0368,-0.0304
1.899360e-05,0.188,0.14,-0.0344,-0.0288
1.899400e-05,0.188,0.14,-0.0336,-0.028
1.899440e-05,0.2,0.14,-0.0328,-0.0272
1.899480e-05,0.188,0.144,-0.032,-0.0272
1.899520e-05,0.188,0.148,-0.0304,-0.0272
1.899560e-05,0.188,0.148,-0.0304,-0.0264
1.899600e-05,0.184,0.14,-0.0296,-0.0264
1.899640e-05,0.184,0.14,-0.0296,-0.024
1.899680e-05,0.18,0.132,-0.0304,-0.024
1.899720e-05,0.188,0.128,-0.0296,-0.024
1.899760e-05,0.184,0.124,-0.0296,-0.0248
1.899800e-05,0.18,0.112,-0.0296,-0.0264
1.899840e-05,0.18,0.116,-0.0288,-0.0264
1.899880e-05,0.172,0.112,-0.0296,-0.0272
1.899920e-05,0.176,0.112,-0.0296,-0.0272
1.899960e-05,0.18,0.112,-0.0312,-0.028
1.900000e-05,0.176,0.108,-0.0312,-0.0296
1.900040e-05,0.176,0.112,-0.0328,-0.0312
1.900080e-05,0.184,0.116,-0.0336,-0.0328
1.900120e-05,0.192,0.116,-0.0352,-0.0328
1.900160e-05,0.188,0.116,-0.036,-0.0328
1.900200e-05,0.18,0.124,-0.036,-0.032
1.900240e-05,0.188,0.128,-0.0368,-0.0328
1.900280e-05,0.196,0.12,-0.0352,-0.032
1.900320e-05,0.192,0.136,-0.0344,-0.032
1.900360e-05,0.192,0.14,-0.0336,-0.0312
1.900400e-05,0.2,0.144,-0.0344,-0.0304
1.900440e-05,0.192,0.148,-0.0336,-0.0296
1.900480e-05,0.192,0.148,-0.0336,-0.0288
1.900520e-05,0.2,0.144,-0.0328,-0.0272
1.900560e-05,0.196,0.144,-0.032,-0.0264
1.900600e-05,0.196,0.148,-0.0328,-0.0256
1.900640e-05,0.192,0.144,-0.0312,-0.024
1.900680e-05,0.192,0.136,-0.0304,-0.024
1.900720e-05,0.192,0.136,-0.0304,-0.0248
1.900760e-05,0.192,0.128,-0.0288,-0.024
1.900800e-05,0.184,0.124,-0.028,-0.0248
1.900840e-05,0.184,0.12,-0.0288,-0.0256
1.900880e-05,0.184,0.116,-0.0296,-0.0248
1.900920e-05,0.188,0.116,-0.0296,-0.0264
1.900960e-05,0.188,0.116,-0.0312,-0.0264
1.901000e-05,0.184,0.112,-0.0312,-0.028
1.901040e-05,0.188,0.108,-0.032,-0.0296
1.901080e-05,0.184,0.104,-0.0328,-0.0304
1.901120e-05,0.188,0.112,-0.0336,-0.0296
1.901160e-05,0.188,0.116,-0.0336,-0.0312
1.901200e-05,0.2,0.12,-0.032,-0.0312
1.901240e-05,0.192,0.124,-0.032,-0.0304
1.901280e-05,0.192,0.128,-0.032,-0.0304
1.901320e-05,0.192,0.132,-0.0336,-0.0304
1.901360e-05,0.196,0.136,-0.0336,-0.0312
1.901400e-05,0.192,0.14,-0.0336,-0.0304
1.901440e-05,0.184,0.14,-0.0328,-0.0304
1.901480e-05,0.184,0.144,-0.0336,-0.0304
1.901520e-05,0.192,0.148,-0.0336,-0.028
1.901560e-05,0.192,0.152,-0.0336,-0.0288
1.901600e-05,0.192,0.148,-0.0344,-0.0264
1.901640e-05,0.188,0.136,-0.0344,-0.0264
1.901680e-05,0.188,0.128,-0.032,-0.0264
1.901720e-05,0.184,0.136,-0.0312,-0.0256
1.901760e-05,0.184,0.132,-0.0312,-0.0248
1.901800e-05,0.188,0.124,-0.0304,-0.0256
1.901840e-05,0.188,0.124,-0.0312,-0.0256
1.901880e-05,0.184,0.108,-0.0312,-0.0256
1.901920e-05,0.188,0.112,-0.0312,-0.0256
1.901960e-05,0.18,0.112,-0.0312,-0.0248
1.902000e-05,0.184,0.116,-0.0304,-0.024
1.902040e-05,0.184,0.116,-0.0304,-0.0256
1.902080e-05,0.188,0.116,-0.0312,-0.0256
1.902120e-05,0.184,0.116,-0.0296,-0.0256
1.902160e-05,0.184,0.12,-0.028,-0.0256
1.902200e-05,0.192,0.12,-0.0288,-0.0272
1.902240e-05,0.188,0.124,-0.028,-0.0272
1.902280e-05,0.188,0.136,-0.028,-0.0272
1.902320e-05,0.192,0.144,-0.028,-0.028
1.902360e-05,0.192,0.144,-0.0304,-0.0288
1.902400e-05,0.192,0.148,-0.0296,-0.028
1.902440e-05,0.188,0.152,-0.0312,-0.028
1.902480e-05,0.188,0.152,-0.0296,-0.0288
1.902520e-05,0.188,0.148,-0.0312,-0.0288
1.902560e-05,0.184,0.14,-0.032,-0.0296
1.902600e-05,0.184,0.144,-0.0312,-0.0288
1.902640e-05,0.192,0.144,-0.032,-0.0304
1.902680e-05,0.188,0.132,-0.0312,-0.028
1.902720e-05,0.188,0.132,-0.0328,-0.028
1.902760e-05,0.188,0.132,-0.032,-0.0288
1.902800e-05,0.192,0.124,-0.0312,-0.028
1.902840e-05,0.188,0.12,-0.0312,-0.0264
1.902880e-05,0.188,0.12,-0.0312,-0.028
1.902920e-05,0.184,0.116,-0.032,-0.0264
1.902960e-05,0.192,0.12,-0.032,-0.0264
1.903000e-05,0.192,0.116,-0.0304,-0.0248
1.903040e-05,0.192,0.112,-0.0304,-0.0248
1.903080e-05,0.192,0.108,-0.0304,-0.0248
1.903120e-05,0.196,0.108,-0.028,-0.024
